0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.85,0.9
136,-0.9561,0.842,-0.953,0.842,-0.977,0.866,-0.998,0.876,-1.024,0.89,-1.054,0.914,-1.088,0.939,-1.142,0.962,-1.067,0.972,-1.045,0.987
137,-0.9574,0.8116,-0.954,0.812,-0.979,0.835,-0.999,0.844,-1.026,0.858,-1.055,0.881,-1.089,0.905,-1.143,0.928,-1.069,0.937,-1.047,0.951
138,-0.9574,0.7813,-0.954,0.781,-0.979,0.804,-0.999,0.813,-1.026,0.826,-1.055,0.849,-1.088,0.871,-1.142,0.893,-1.069,0.902,-1.047,0.916
139,-0.9561,0.7512,-0.953,0.751,-0.977,0.773,-0.998,0.781,-1.024,0.794,-1.053,0.816,-1.086,0.837,-1.14,0.859,-1.069,0.867,-1.047,0.88
140,-0.9535,0.7212,-0.95,0.721,-0.975,0.742,-0.995,0.75,-1.021,0.763,-1.05,0.783,-1.083,0.804,-1.136,0.824,-1.067,0.833,-1.044,0.845
141,-0.9496,0.6914,-0.946,0.691,-0.971,0.711,-0.991,0.719,-1.017,0.731,-1.046,0.751,-1.078,0.771,-1.131,0.79,-1.063,0.798,-1.041,0.81
142,-0.9445,0.6618,-0.941,0.662,-0.966,0.681,-0.985,0.688,-1.011,0.7,-1.04,0.719,-1.071,0.738,-1.124,0.756,-1.058,0.764,-1.036,0.775
143,-0.9381,0.6325,-0.935,0.632,-0.959,0.651,-0.979,0.658,-1.004,0.669,-1.033,0.687,-1.064,0.705,-1.115,0.723,-1.051,0.73,-1.029,0.741
144,-0.9305,0.6035,-0.927,0.604,-0.951,0.621,-0.971,0.628,-0.996,0.638,-1.024,0.655,-1.054,0.673,-1.105,0.69,-1.043,0.697,-1.021,0.707
145,-0.9216,0.5748,-0.919,0.575,-0.942,0.591,-0.961,0.598,-0.986,0.608,-1.014,0.624,-1.044,0.641,-1.094,0.657,-1.034,0.664,-1.012,0.673
146,-0.9115,0.5465,-0.908,0.546,-0.932,0.562,-0.951,0.568,-0.975,0.578,-1.003,0.594,-1.031,0.609,-1.094,0.625,-1.023,0.631,-1.001,0.64
147,-0.9003,0.5186,-0.897,0.519,-0.92,0.534,-0.939,0.539,-0.963,0.548,-0.99,0.563,-1.018,0.578,-1.08,0.593,-1.011,0.599,-0.989,0.608
148,-0.8878,0.4912,-0.885,0.491,-0.907,0.505,-0.926,0.511,-0.949,0.519,-0.976,0.533,-1.003,0.547,-1.064,0.561,-0.998,0.567,-0.976,0.575
149,-0.8743,0.4642,-0.871,0.464,-0.894,0.477,-0.911,0.483,-0.935,0.491,-0.961,0.504,-0.987,0.517,-1.047,0.53,-0.983,0.536,-0.974,0.544
150,-0.8596,0.4377,-0.857,0.438,-0.879,0.45,-0.896,0.455,-0.919,0.463,-0.944,0.475,-0.969,0.488,-1.028,0.5,-0.967,0.505,-0.957,0.513
151,-0.8438,0.4118,-0.841,0.412,-0.862,0.423,-0.879,0.428,-0.902,0.435,-0.927,0.447,-0.95,0.459,-1.009,0.471,-0.949,0.475,-0.94,0.482
152,-0.827,0.3864,-0.824,0.386,-0.845,0.397,-0.862,0.402,-0.883,0.409,-0.908,0.42,-0.93,0.43,-0.988,0.441,-0.931,0.446,-0.921,0.453
153,-0.8091,0.3616,-0.806,0.362,-0.827,0.372,-0.843,0.376,-0.864,0.382,-0.888,0.393,-0.909,0.403,-0.965,0.413,-0.911,0.417,-0.901,0.423
154,-0.7903,0.3375,-0.788,0.338,-0.807,0.347,-0.823,0.351,-0.843,0.357,-0.866,0.366,-0.887,0.376,-0.942,0.386,-0.889,0.389,-0.88,0.395
155,-0.7706,0.314,-0.768,0.314,-0.787,0.323,-0.802,0.327,-0.822,0.332,-0.844,0.341,-0.863,0.35,-0.917,0.359,-0.867,0.362,-0.857,0.368
156,-0.7499,0.2912,-0.747,0.291,-0.766,0.3,-0.78,0.303,-0.799,0.308,-0.821,0.316,-0.838,0.324,-0.891,0.333,-0.844,0.336,-0.833,0.341
157,-0.7285,0.2692,-0.726,0.269,-0.744,0.277,-0.758,0.28,-0.776,0.284,-0.796,0.292,-0.813,0.3,-0.864,0.307,-0.819,0.31,-0.809,0.315
158,-0.7062,0.2478,-0.704,0.248,-0.721,0.255,-0.734,0.258,-0.752,0.262,-0.771,0.269,-0.786,0.276,-0.836,0.283,-0.793,0.286,-0.783,0.29
159,-0.6833,0.2272,-0.681,0.227,-0.697,0.234,-0.71,0.236,-0.726,0.24,-0.745,0.246,-0.758,0.253,-0.807,0.259,-0.766,0.262,-0.756,0.266
160,-0.6596,0.2075,-0.657,0.207,-0.673,0.213,-0.685,0.216,-0.7,0.219,-0.718,0.225,-0.73,0.231,-0.777,0.237,-0.739,0.239,-0.728,0.242
161,-0.6354,0.1885,-0.633,0.189,-0.648,0.194,-0.659,0.196,-0.674,0.199,-0.689,0.204,-0.7,0.21,-0.746,0.215,-0.71,0.217,-0.699,0.22
162,-0.6107,0.1704,-0.609,0.17,-0.622,0.175,-0.633,0.177,-0.646,0.18,-0.661,0.185,-0.67,0.19,-0.715,0.194,-0.68,0.196,-0.669,0.199
163,-0.5856,0.1531,-0.584,0.153,-0.596,0.157,-0.606,0.159,-0.618,0.162,-0.631,0.166,-0.638,0.17,-0.682,0.175,-0.65,0.176,-0.638,0.179
164,-0.5601,0.1367,-0.558,0.137,-0.569,0.141,-0.578,0.142,-0.589,0.144,-0.601,0.148,-0.607,0.152,-0.649,0.156,-0.619,0.157,-0.607,0.16
165,-0.5344,0.1212,-0.532,0.121,-0.542,0.125,-0.55,0.126,-0.56,0.128,-0.57,0.131,-0.574,0.135,-0.615,0.138,-0.587,0.139,-0.574,0.141
166,-0.5086,0.1066,-0.507,0.107,-0.515,0.11,-0.522,0.111,-0.53,0.113,-0.538,0.115,-0.541,0.118,-0.58,0.121,-0.554,0.122,-0.541,0.124
167,-0.4828,0.093,-0.481,0.093,-0.487,0.096,-0.493,0.097,-0.5,0.098,-0.506,0.101,-0.507,0.103,-0.545,0.106,-0.52,0.107,-0.507,0.108
168,-0.4572,0.0803,-0.456,0.08,-0.46,0.082,-0.464,0.083,-0.469,0.085,-0.473,0.087,-0.473,0.089,-0.509,0.091,-0.486,0.092,-0.472,0.093
169,-0.4318,0.0685,-0.43,0.069,-0.432,0.07,-0.435,0.071,-0.438,0.072,-0.44,0.074,-0.438,0.076,-0.473,0.078,-0.452,0.078,-0.437,0.08
170,-0.4069,0.0578,-0.406,0.058,-0.404,0.059,-0.406,0.06,-0.407,0.061,-0.406,0.062,-0.403,0.064,-0.437,0.065,-0.417,0.066,-0.402,0.067
171,-0.3823,0.048,-0.381,0.048,-0.377,0.049,-0.376,0.05,-0.375,0.051,-0.372,0.052,-0.367,0.053,-0.399,0.054,-0.381,0.055,-0.365,0.055
172,-0.3582,0.0392,-0.358,0.039,-0.349,0.04,-0.346,0.041,-0.343,0.041,-0.338,0.042,-0.332,0.043,-0.362,0.044,-0.345,0.045,-0.329,0.045
173,-0.3342,0.0315,-0.334,0.032,-0.321,0.032,-0.316,0.033,-0.31,0.033,-0.302,0.034,-0.296,0.035,-0.324,0.035,-0.308,0.036,-0.291,0.036
174,-0.3097,0.0247,-0.31,0.025,-0.293,0.025,-0.286,0.026,-0.277,0.026,-0.267,0.026,-0.259,0.027,-0.286,0.028,-0.272,0.028,-0.254,0.028
175,-0.2834,0.019,-0.284,0.019,-0.263,0.019,-0.254,0.02,-0.243,0.02,-0.231,0.02,-0.223,0.021,-0.247,0.021,-0.235,0.021,-0.216,0.021
176,-0.2531,0.0143,-0.254,0.014,-0.231,0.015,-0.221,0.015,-0.208,0.015,-0.194,0.015,-0.186,0.015,-0.209,0.016,-0.197,0.016,-0.178,0.016
177,-0.2158,0.0107,-0.216,0.011,-0.194,0.011,-0.184,0.011,-0.17,0.011,-0.157,0.011,-0.15,0.011,-0.17,0.011,-0.16,0.011,-0.139,0.012
178,-0.1679,0.0081,-0.168,8.10E-03,-0.15,8.10E-03,-0.142,8.20E-03,-0.13,8.20E-03,-0.118,8.30E-03,-0.113,8.30E-03,-0.13,8.40E-03,-0.123,8.40E-03,-0.1,8.50E-03
179,-0.107,0.0065,-0.106,6.50E-03,-0.096,6.50E-03,-0.093,6.50E-03,-0.086,6.60E-03,-0.079,6.60E-03,-0.077,6.60E-03,-0.091,6.60E-03,-0.085,6.60E-03,-0.062,6.60E-03
180,-0.0331,0.006,-0.032,6.00E-03,-0.031,6.00E-03,-0.034,6.00E-03,-0.037,6.00E-03,-0.038,6.00E-03,-0.041,6.00E-03,-0.051,6.00E-03,-0.048,6.00E-03,-0.022,6.00E-03
